Bin_ID,Sample,Watermass,Date,Bin_Size(Mbp),16S,ORF_count,Completeness,Contamination,Strain_Heterogeneity,percent_Community,dRep_85_95,Classification
51_bin.22,51,Deep,2/02/17,2.67047,NODE_14_length_144699_cov_12.323250,2629,98.72,2.14,0,1.384393237,188_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA2110;s__
51_bin.23,51,Deep,2/02/17,1.507841,NODE_380_length_34518_cov_20.982753,1529,72.79,0.37,0,1.96883658,148_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__;s__
51_bin.24,51,Deep,2/02/17,2.469954,NODE_465_length_30748_cov_10.110365,2420,78.29,6.74,0,0.884635545,207_1,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA8438;g__;s__
51_bin.26,51,Deep,2/02/17,1.245977,NODE_3275_length_8427_cov_19.272335,1172,69.91,0.5,50,2.099084534,141_0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2700405;s__
51_bin.28,51,Deep,2/02/17,1.897973,NODE_1528_length_14308_cov_12.873867,1622,84.53,3.98,50,0.899715164,19_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-P;s__
51_bin.30,51,Deep,2/02/17,4.71169,NODE_87_length_73550_cov_18.176310,3577,96.88,0.68,0,1.90406409,67_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__
51_bin.32,51,Deep,2/02/17,2.43031,x,2228,68.23,3.27,33.33,2.174540366,73_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__
51_bin.42,51,Deep,2/02/17,2.062985,NODE_4165_length_7162_cov_39.457022,2068,95.73,2.14,0,3.799570929,12_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__
51_bin.47,51,Deep,2/02/17,2.923732,NODE_7344_length_5014_cov_5.221795,2821,74.98,0.72,100,0.732031154,75_0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__UBA1100;s__
51_bin.5,51,Deep,2/02/17,5.383562,NODE_389_length_34205_cov_6.119521,4436,82.86,2.22,0,0.665141607,23_1,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__
51_bin.52,51,Deep,2/02/17,2.657713,x,2695,60.23,5.58,0,0.508721698,195_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__
51_bin.53,51,Deep,2/02/17,1.121878,NODE_77_length_79128_cov_20.880014,1080,100,0,0,2.035742508,145_0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__MC1;f__;g__;s__
51_bin.54,51,Deep,2/02/17,1.09198,NODE_2143_length_11333_cov_39.536869,1017,61.81,0,0,2.804852166,21_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__Thalassarchaeum;s__
51_bin.55,51,Deep,2/02/17,3.773914,NODE_1000_length_19327_cov_9.192623,3075,93.07,2.96,15.38,0.792930887,65_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__
51_bin.63,51,Deep,2/02/17,1.360467,x,1320,62.5,0.8,100,0.531568037,47_0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__;s__
51_bin.64,51,Deep,2/02/17,3.082856,x,3103,79.95,4.98,15.38,0.791138055,201_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA11791;s__
51_bin.7,51,Deep,2/02/17,2.804712,NODE_2676_length_9626_cov_23.876846,2714,90.55,1.83,0,2.844874579,199_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995
51_bin.8,51,Deep,2/02/17,2.585063,NODE_965_length_19777_cov_10.257817,2519,81.85,0,0,0.981759217,209_1,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__
52_bin.21,52,STW,23/02/17,2.374419,x,2140,92.13,5.54,68.75,0.629488186,42_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__
52_bin.25,52,STW,23/02/17,1.879933,NODE_835_length_19601_cov_6.149457,1672,86.53,2,66.67,0.753219813,32_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
52_bin.27,52,STW,23/02/17,3.14909,x,3117,90.14,3.59,26.32,0.7492879,185_0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
52_bin.3,52,STW,23/02/17,1.43255,NODE_669_length_22626_cov_9.206484,1431,63.23,7.82,71.74,1.604527484,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__
52_bin.35,52,STW,23/02/17,1.281703,NODE_1299_length_14876_cov_21.653693,1314,66.89,6.53,0,2.052573513,140_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__MAG-121220-bin8 sp002700465
52_bin.37,52,STW,23/02/17,1.66204,x,1543,89.67,0.33,0,2.993961039,86_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__
52_bin.38,52,STW,23/02/17,3.327258,NODE_762_length_20915_cov_7.278770,3047,94.17,2.22,16.67,0.889270632,181_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
52_bin.39,52,STW,23/02/17,2.310087,NODE_4560_length_6325_cov_4.118438,2189,83.87,1.81,20,0.527685604,5_2,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8087;s__
52_bin.43,52,STW,23/02/17,2.059889,NODE_13717_length_3099_cov_5.598610,2043,89.43,2.76,0,0.941685863,134_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp900197625
52_bin.46,52,STW,23/02/17,1.874059,x,1936,63.75,0.4,60,0.565802234,180_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
52_bin.48,52,STW,23/02/17,0.314497,x,374,53.45,6.43,96.15,2.172946204,104_0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__TMED189;f__TMED189;g__TMED189;s__
52_bin.49,52,STW,23/02/17,2.399869,x,2376,95.43,0,0,1.068004362,131_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002683685
52_bin.56,52,STW,23/02/17,2.477598,NODE_3544_length_7514_cov_6.715073,2598,92.32,9.48,25,0.956580719,128_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
52_bin.60,52,STW,23/02/17,2.89275,x,2798,96.55,6.9,100,1.911998317,79_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp001642945
52_bin.9,52,STW,23/02/17,2.272105,x,2007,99.46,0,0,1.425935254,87_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA4466;s__
53_bin.10,53,SAW,23/02/17,0.786842,x,875,55.42,1.31,100,4.26885322,138_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__;s__
53_bin.13,53,SAW,23/02/17,1.490993,NODE_1619_length_8037_cov_5.118593,1552,82.85,3.87,56.52,1.581439767,86_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__
53_bin.14,53,SAW,23/02/17,1.21775,NODE_440_length_13913_cov_6.212706,1266,61.38,4.51,34.09,1.960763532,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__UBA3537 sp002684355
53_bin.29,53,SAW,23/02/17,1.725597,x,1689,70.92,1.49,50,1.399475199,42_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__
53_bin.31,53,SAW,23/02/17,1.279116,x,1395,52.06,0,0,1.28523174,180_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
54_bin.1,54,SAW,23/02/17,1.257609,NODE_59_length_57286_cov_17.061232,1197,65.79,0,0,3.104740127,86_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__
54_bin.12,54,SAW,23/02/17,1.456421,NODE_633_length_17850_cov_42.985202,1427,50.71,0,0,6.344536489,120_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
54_bin.14,54,SAW,23/02/17,0.854261,x,926,56.02,8.72,0,2.234454914,138_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__AG-422-B15;g__;s__
54_bin.16,54,SAW,23/02/17,1.412098,NODE_1090_length_13486_cov_26.684167,1331,71.4,3.16,19.05,3.192542082,139_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__
54_bin.17,54,SAW,23/02/17,1.581249,x,1766,85.28,1.09,50,0.920658757,1_1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__
54_bin.26,54,SAW,23/02/17,2.136737,x,2272,55.49,0.34,100,0.861920257,129_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002684375
54_bin.29,54,SAW,23/02/17,1.329203,NODE_787_length_16069_cov_5.467484,1271,74.32,2.42,54.55,0.836160172,94_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3537;s__
54_bin.3,54,SAW,23/02/17,1.027181,x,1059,72.66,2.2,0,1.288611893,135_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__MED-G09;s__
54_bin.31,54,SAW,23/02/17,1.97177,x,1852,87.51,6.27,14.29,5.324573819,98_0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002733185;s__
54_bin.32,54,SAW,23/02/17,1.080151,x,1213,63.72,0.03,100,8.874784339,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
54_bin.35,54,SAW,23/02/17,1.544448,NODE_5297_length_5483_cov_18.021088,1554,54.93,0.22,100,2.038871064,183_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
54_bin.36,54,SAW,23/02/17,1.377115,x,1349,61.79,9.52,4.35,2.236580665,101_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__
54_bin.37,54,SAW,23/02/17,1.266052,NODE_57_length_58265_cov_40.342132,1260,81.99,1.47,50,5.774315945,103_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__
54_bin.38,54,SAW,23/02/17,2.419467,x,2264,57.84,2.72,50,0.946403332,62_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__
54_bin.39,54,SAW,23/02/17,1.270379,x,1385,50.08,1.95,7.69,0.669305021,105_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__OM182;s__
54_bin.8,54,SAW,23/02/17,3.385875,x,3172,95.28,1.26,0,2.943141381,124_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
54_bin.9,54,SAW,23/02/17,0.958107,NODE_3521_length_7024_cov_3.854470,993,61.3,1.72,75,0.555663837,81_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__UBA10364;s__UBA10364 sp002387615
56_bin.13,56,STW,27/03/17,1.084092,x,1119,53.45,0,0,1.286385113,45_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__
56_bin.16,56,STW,27/03/17,2.838788,x,2783,95.68,0.56,16.67,2.80273355,79_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp001642945
56_bin.18,56,STW,27/03/17,3.385147,NODE_358_length_21053_cov_6.549056,3429,91.06,1.97,11.11,1.863200553,129_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002684375
56_bin.20,56,STW,27/03/17,2.565638,x,2743,54.28,3.95,0,1.278435604,194_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__
56_bin.30,56,STW,27/03/17,1.380511,NODE_6876_length_4922_cov_10.899071,1652,73.49,1.45,100,2.311044178,2_1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000012505
56_bin.33,56,STW,27/03/17,2.393226,x,2296,88.77,1.75,50,3.126184049,180_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
56_bin.34,56,STW,27/03/17,1.679648,x,1682,71.45,0.54,100,1.351019228,42_2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__
56_bin.5,56,STW,27/03/17,2.229402,NODE_2050_length_9483_cov_7.954922,2201,88.12,1.67,28.57,2.831164632,120_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp002711145
57_bin.11,57,Front,27/03/17,1.098488,x,1335,62.65,0,0,2.511832438,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
57_bin.18,57,Front,27/03/17,2.17366,NODE_597_length_11362_cov_22.304209,2038,86.73,1.33,36.36,3.615824643,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
57_bin.5,57,Front,27/03/17,1.867162,NODE_47_length_32498_cov_8.599426,1663,86.13,0.8,100,4.544716036,32_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
57_bin.7,57,Front,27/03/17,1.483147,NODE_177_length_19731_cov_14.627658,1371,82.07,5.6,42.86,4.26773825,29_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
58_bin.12,58,SAW,27/03/17,1.487306,NODE_48_length_58020_cov_8.766633,1323,85.73,0,0,3.010266314,29_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O2;s__
58_bin.15,58,SAW,27/03/17,1.950325,x,1656,84,0,0,2.178579132,41_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__
58_bin.29,58,SAW,27/03/17,1.983941,x,1987,76.95,1.6,7.69,1.255769459,111_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__HTCC2207 sp002457245
58_bin.3,58,SAW,27/03/17,1.672454,x,1874,94.7,0.27,100,2.712774517,2_2,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp003208835
58_bin.32,58,SAW,27/03/17,2.23694,NODE_887_length_13024_cov_4.721557,2316,76.18,3.14,8.33,1.729580003,120_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
59_bin.1,59,STW,29/06/17,1.093502,NODE_52_length_15661_cov_101.275988,1466,92.01,0,0,12.20170318,50_1,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp002690535
59_bin.3,59,STW,29/06/17,1.088189,x,1076,68.15,0.32,50,5.600541145,18_2,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp002497895
6_bin.10,6,SAW,19/12/14,3.16411,x,3071,87.5,4.07,18.18,0.81943573,124_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__
6_bin.14,6,SAW,19/12/14,1.847709,NODE_282_length_28338_cov_11.968189,1707,90.86,1.39,42.86,0.963124805,89_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__HC6-5;s__
6_bin.15,6,SAW,19/12/14,1.709376,x,1740,57.52,1.06,60,1.317236258,125_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
6_bin.17,6,SAW,19/12/14,1.805456,x,1764,88.32,0,0,2.079844234,133_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__
6_bin.20,6,SAW,19/12/14,1.026814,NODE_42_length_67070_cov_57.203141,1099,59.11,0,0,4.664198197,144_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
6_bin.23,6,SAW,19/12/14,1.522017,x,1573,60.34,1.72,100,1.039014313,119_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__Puniceispirillum;s__
6_bin.25,6,SAW,19/12/14,2.557589,NODE_8853_length_2943_cov_5.709002,2645,77.3,2.3,20,0.575058042,174_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002390555
6_bin.27,6,SAW,19/12/14,2.534012,NODE_41_length_67332_cov_24.447744,2280,94.88,0,0,2.466196859,116_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__
6_bin.3,6,SAW,19/12/14,1.015055,NODE_4863_length_4340_cov_6.237392,1156,53.89,7.03,17.39,0.575418004,108_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__Thioglobus;s__
6_bin.31,6,SAW,19/12/14,2.901817,NODE_70_length_55901_cov_12.515656,2683,94.61,0.43,0,1.091357628,183_3,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__
6_bin.34,6,SAW,19/12/14,1.741286,x,1816,77.09,1.77,44.44,0.822441733,134_2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter_A;s__Amylibacter_A sp000153745
6_bin.4,6,SAW,19/12/14,1.969843,x,2057,55.01,5.12,8,0.435523002,122_1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
6_bin.9,6,SAW,19/12/14,1.661037,x,1554,81.05,2.41,33.33,0.904592894,96_1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hel1-33-131;s__
61_bin.10,61,Deep,29/06/17,4.629244,NODE_1573_length_14034_cov_11.875188,3634,93.95,0.68,0,0.757326492,67_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__
61_bin.11,61,Deep,29/06/17,1.603679,x,1747,71.54,1.1,50,0.461749182,15_1,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__;g__;s__
61_bin.12,61,Deep,29/06/17,0.940507,NODE_3874_length_7709_cov_106.793370,879,52.62,0,0,4.981373737,21_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__Thalassarchaeum;s__
61_bin.16,61,Deep,29/06/17,1.160415,NODE_798_length_21708_cov_23.423004,1065,65.69,1.2,50,1.468443733,22_0,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__Thalassarchaeum;s__Thalassarchaeum sp002507125
61_bin.20,61,Deep,29/06/17,2.216964,NODE_708_length_22955_cov_19.922196,2214,91.8,2.99,25,1.382610983,10_1,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__S20-B6;s__S20-B6 sp002699725
61_bin.21,61,Deep,29/06/17,1.32764,x,1430,58.6,1.27,57.14,0.863723261,148_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__;s__
61_bin.24,61,Deep,29/06/17,1.816509,x,1773,75.31,8.79,22.22,0.484750834,189_1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__GCA-2718595;s__
61_bin.26,61,Deep,29/06/17,1.788924,x,1908,68.46,7.43,44.44,0.663021863,113_0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA826;g__UBA11996;s__UBA11996 sp002708495
61_bin.27,61,Deep,29/06/17,2.914796,NODE_1981_length_12118_cov_9.143925,2751,81.48,1.98,23.53,0.690183696,195_2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002694855
61_bin.28,61,Deep,29/06/17,1.359499,NODE_720_length_22776_cov_36.410767,1388,61.73,2.17,50,2.281520498,54_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA11654;f__UBA11654;g__;s__
61_bin.29,61,Deep,29/06/17,3.366604,x,3100,72.45,0.57,0,0.496960622,24_0,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__SAT2750;s__SAT2750 sp002708345
61_bin.32,61,Deep,29/06/17,1.123863,x,1115,61.56,0,0,7.984616584,52_1,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp002082305
61_bin.33,61,Deep,29/06/17,2.957167,NODE_44_length_82014_cov_52.931289,2858,97.26,2.44,0,3.764515121,199_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp002456995
61_bin.34,61,Deep,29/06/17,2.258286,x,2076,89.64,2.2,0,1.473662854,206_1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002313925
61_bin.37,61,Deep,29/06/17,2.701309,NODE_2955_length_9172_cov_10.237163,2713,56.69,2.57,0,0.540429418,207_1,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA8438;g__;s__
61_bin.38,61,Deep,29/06/17,1.969295,NODE_10865_length_4054_cov_13.533819,2020,77.04,0.99,100,0.889170167,210_1,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__UBA1151;g__GCA-2730555;s__
61_bin.40,61,Deep,29/06/17,2.672159,x,2320,83.32,0.68,0,2.302738052,73_1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__
61_bin.42,61,Deep,29/06/17,2.615571,NODE_2264_length_11096_cov_6.919593,2399,51.45,1.18,0,0.420095596,77_0,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__
61_bin.43,61,Deep,29/06/17,4.53083,NODE_667_length_24106_cov_12.244205,3785,93.82,3.97,0,0.800958351,203_1,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__;f__;g__;s__
61_bin.48,61,Deep,29/06/17,0.589009,x,793,57.44,2.91,0,2.750217767,48_1,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__
61_bin.49,61,Deep,29/06/17,1.028114,x,1070,63.24,6.9,20,0.594437954,78_0,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA1611;g__GCA-2722105;s__
61_bin.5,61,Deep,29/06/17,1.502297,NODE_1072_length_17921_cov_34.634107,1308,84.8,0.4,100,2.208762498,18_1,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O1;s__MGIIb-O1 sp8684u
61_bin.50,61,Deep,29/06/17,5.924991,NODE_2629_length_10025_cov_11.846803,4515,93.61,1.21,50,0.827220984,23_1,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA8437;s__
61_bin.53,61,Deep,29/06/17,2.88642,x,2844,87.15,1.52,66.67,0.950917234,201_1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA11791;s__
61_bin.54,61,Deep,29/06/17,1.872722,NODE_1675_length_13503_cov_10.135334,1895,82.18,4.95,0,0.655001402,192_1,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__UBA2979;s__
